Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean 
13	40	ISEfm1-Entero	B2_manure_b	-1	28.03537	75.3342		0.9999565	1352.298	0.6457675	1.984073	False	False	False	5.042305E-07										5	1479.939	1.340018	30.80012	4839.745	-0.002635129	4.270232		
13	41	ISEfm1-Entero	B2_manure_c													NoAmplification																	
13	42	ISEfm1-Entero	P3_S5_a													NoAmplification																	
13	43	ISEfm1-Entero	P3_S5_b													NoAmplification																	
13	44	ISEfm1-Entero	P4_S9_a													NoAmplification																	
13	45	ISEfm1-Entero	P4_S9_b													NoAmplification																	
13	46	ISEfm1-Entero	P8_S2_a													NoAmplification																	
13	47	ISEfm1-Entero	P8_S2_b													NoAmplification																	
13	48	vanTG	B1_manure_a													NoAmplification																	
13	49	vanTG	B1_manure_b													NoAmplification																	
13	50	vanTG	B1_manure_c													NoAmplification																	
13	51	vanTG	B2_manure_a													NoAmplification																	
13	52	vanTG	B2_manure_b													NoAmplification																	
13	53	vanTG	B2_manure_c													NoAmplification																	
13	54	vanTG	P3_S5_a													NoAmplification																	
13	55	vanTG	P3_S5_b													NoAmplification																	
13	56	vanTG	P4_S9_a													NoAmplification																	
13	57	vanTG	P4_S9_b													NoAmplification																	
13	58	vanTG	P8_S2_a													NoAmplification																	
13	59	vanTG	P8_S2_b													NoAmplification																	
13	60	aac(6)-is_iu_ix	B1_manure_a													CurveFitFailed																	
13	61	aac(6)-is_iu_ix	B1_manure_b													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline																	
13	62	aac(6)-is_iu_ix	B1_manure_c													LowEfficiency, CtIsSmall, CurveFitFailed																	
13	63	aac(6)-is_iu_ix	B2_manure_a													CurveFitFailed																	
13	64	aac(6)-is_iu_ix	B2_manure_b													CurveFitFailed																	
13	65	aac(6)-is_iu_ix	B2_manure_c													CurveFitFailed																	
13	66	aac(6)-is_iu_ix	P3_S5_a													LowEfficiency, CtIsSmall, CurveFitFailed																	
13	67	aac(6)-is_iu_ix	P3_S5_b													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
13	68	aac(6)-is_iu_ix	P4_S9_a													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
13	69	aac(6)-is_iu_ix	P4_S9_b													LowEfficiency, CtIsSmall, CurveFitFailed																	
13	70	aac(6)-is_iu_ix	P8_S2_a													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
13	71	aac(6)-is_iu_ix	P8_S2_b													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline																	
14	0	IS1111	B1_manure_a													CtIsLarge, CurveFitFailed																	
14	1	IS1111	B1_manure_b	-1	32.81241	81.42108		0.9999661	935.321	0.4450351	1.898417	False	False	False	5.943506E-08	CtIsLarge									7	1345.995	1.424562	35.6885	4509.229	3.216742	4.350108		
14	2	IS1111	B1_manure_c													CtIsLarge, CurveFitFailed																	
14	3	IS1111	B2_manure_a													CtIsLarge, CurveFitFailed																	
14	4	IS1111	B2_manure_b													CtIsLarge, CurveFitFailed																	
14	5	IS1111	B2_manure_c													NoAmplification																	
14	6	IS1111	P3_S5_a													NoAmplification																	
14	7	IS1111	P3_S5_b													NoAmplification																	
14	8	IS1111	P4_S9_a													LowEfficiency, CtIsLarge, CurveFitFailed																	
14	9	IS1111	P4_S9_b													NoAmplification																	
14	10	IS1111	P8_S2_a													NoAmplification																	
14	11	IS1111	P8_S2_b													NoAmplification																	
14	12	dfra21	B1_manure_a													NoAmplification																	
14	13	dfra21	B1_manure_b													NoAmplification																	
14	14	dfra21	B1_manure_c													NoAmplification																	
14	15	dfra21	B2_manure_a													NoAmplification																	
14	16	dfra21	B2_manure_b													NoAmplification																	
14	17	dfra21	B2_manure_c													NoAmplification																	
14	18	dfra21	P3_S5_a													NoAmplification																	
14	19	dfra21	P3_S5_b													NoAmplification																	
14	20	dfra21	P4_S9_a													NoAmplification																	
14	21	dfra21	P4_S9_b													NoAmplification																	
14	22	dfra21	P8_S2_a													NoAmplification																	
14	23	dfra21	P8_S2_b													CtIsLarge, CurveFitFailed																	
14	24	aac(6)-iw	B1_manure_a													NoAmplification																	
14	25	aac(6)-iw	B1_manure_b													NoAmplification																	
14	26	aac(6)-iw	B1_manure_c													NoAmplification																	
14	27	aac(6)-iw	B2_manure_a													NoAmplification																	
14	28	aac(6)-iw	B2_manure_b													NoAmplification																	
14	29	aac(6)-iw	B2_manure_c													NoAmplification																	
14	30	aac(6)-iw	P3_S5_a													NoAmplification																	
14	31	aac(6)-iw	P3_S5_b													NoAmplification																	
14	32	aac(6)-iw	P4_S9_a													NoAmplification																	
14	33	aac(6)-iw	P4_S9_b													NoAmplification																	
14	34	aac(6)-iw	P8_S2_a													NoAmplification																	
14	35	aac(6)-iw	P8_S2_b													NoAmplification																	
14	36	aacA43	B1_manure_a													CtIsLarge, CurveFitFailed																	
14	37	aacA43	B1_manure_b													CtIsLarge, CurveFitFailed																	
14	38	aacA43	B1_manure_c	-1	33.14543	67.44397		0.9999056	1192.614	0.402727	1.759324	False	False	False	5.178309E-07	LowEfficiency, CtIsLarge									5	1482.716	1.600023	36.25259	3582.913	-3.68137	3.416452		
14	39	aacA43	B2_manure_a	-1	33.43305	67.43851		0.999938	735.8237	0.3949551	1.717452	False	False	False	1.050565E-06	LowEfficiency, CtIsLarge									7	1509.877	1.665462	36.62639	3735.162	-2.974625	3.473819		
14	40	aacA43	B2_manure_b													LowEfficiency, CtIsLarge, CurveFitFailed																	
14	41	aacA43	B2_manure_c													NoAmplification																	
14	42	aacA43	P3_S5_a													NoAmplification																	
14	43	aacA43	P3_S5_b													NoAmplification																	
14	44	aacA43	P4_S9_a													NoAmplification																	
14	45	aacA43	P4_S9_b													NoAmplification																	
14	46	aacA43	P8_S2_a													CtIsLarge, CurveFitFailed																	
14	47	aacA43	P8_S2_b													NoAmplification																	
14	48	dfrA8	B1_manure_a													NoAmplification																	
14	49	dfrA8	B1_manure_b													NoAmplification																	
14	50	dfrA8	B1_manure_c													NoAmplification																	
14	51	dfrA8	B2_manure_a													NoAmplification																	
14	52	dfrA8	B2_manure_b													NoAmplification																	
14	53	dfrA8	B2_manure_c													NoAmplification																	
14	54	dfrA8	P3_S5_a													NoAmplification																	
14	55	dfrA8	P3_S5_b													NoAmplification																	
14	56	dfrA8	P4_S9_a													NoAmplification																	
14	57	dfrA8	P4_S9_b													NoAmplification																	
14	58	dfrA8	P8_S2_a													NoAmplification																	
14	59	dfrA8	P8_S2_b													NoAmplification																	
14	60	dfrA15	B1_manure_a													NoAmplification																	
14	61	dfrA15	B1_manure_b													NoAmplification																	
14	62	dfrA15	B1_manure_c													NoAmplification																	
14	63	dfrA15	B2_manure_a													NoAmplification																	
14	64	dfrA15	B2_manure_b													NoAmplification																	
14	65	dfrA15	B2_manure_c													NoAmplification																	
14	66	dfrA15	P3_S5_a													NoAmplification																	
14	67	dfrA15	P3_S5_b													NoAmplification																	
14	68	dfrA15	P4_S9_a													NoAmplification																	
14	69	dfrA15	P4_S9_b													NoAmplification																	
14	70	dfrA15	P8_S2_a													NoAmplification																	
14	71	dfrA15	P8_S2_b													NoAmplification																	
15	0	lsa(C)	B1_manure_a													NoAmplification																	
15	1	lsa(C)	B1_manure_b													NoAmplification																	
15	2	lsa(C)	B1_manure_c													NoAmplification																	
15	3	lsa(C)	B2_manure_a													NoAmplification																	
15	4	lsa(C)	B2_manure_b													NoAmplification																	
15	5	lsa(C)	B2_manure_c													NoAmplification																	
15	6	lsa(C)	P3_S5_a													NoAmplification																	
15	7	lsa(C)	P3_S5_b													NoAmplification																	
15	8	lsa(C)	P4_S9_a													NoAmplification																	
15	9	lsa(C)	P4_S9_b													NoAmplification																	
15	10	lsa(C)	P8_S2_a													NoAmplification																	
15	11	lsa(C)	P8_S2_b													NoAmplification																	
15	12	msr(D)	B1_manure_a													NoAmplification																	
15	13	msr(D)	B1_manure_b													NoAmplification																	
15	14	msr(D)	B1_manure_c													NoAmplification																	
15	15	msr(D)	B2_manure_a													NoAmplification																	
15	16	msr(D)	B2_manure_b													NoAmplification																	
15	17	msr(D)	B2_manure_c													NoAmplification																	
15	18	msr(D)	P3_S5_a													NoAmplification																	
15	19	msr(D)	P3_S5_b													NoAmplification																	
15	20	msr(D)	P4_S9_a													NoAmplification																	
15	21	msr(D)	P4_S9_b													NoAmplification																	
15	22	msr(D)	P8_S2_a													NoAmplification																	
15	23	msr(D)	P8_S2_b													NoAmplification																	
15	24	blaHERA	B1_manure_a													NoAmplification																	
15	25	blaHERA	B1_manure_b													NoAmplification																	
15	26	blaHERA	B1_manure_c													NoAmplification																	
15	27	blaHERA	B2_manure_a													NoAmplification																	
15	28	blaHERA	B2_manure_b													NoAmplification																	
15	29	blaHERA	B2_manure_c													NoAmplification																	
15	30	blaHERA	P3_S5_a													NoAmplification																	
15	31	blaHERA	P3_S5_b													NoAmplification																	
15	32	blaHERA	P4_S9_a													NoAmplification																	
15	33	blaHERA	P4_S9_b													NoAmplification																	
15	34	blaHERA	P8_S2_a													NoAmplification																	
15	35	blaHERA	P8_S2_b													NoAmplification																	
15	36	nonmobile_blaADC	B1_manure_a													NoAmplification																	
15	37	nonmobile_blaADC	B1_manure_b													NoAmplification																	
15	38	nonmobile_blaADC	B1_manure_c													NoAmplification																	
15	39	nonmobile_blaADC	B2_manure_a													NoAmplification																	
15	40	nonmobile_blaADC	B2_manure_b													NoAmplification																	
15	41	nonmobile_blaADC	B2_manure_c													NoAmplification																	
15	42	nonmobile_blaADC	P3_S5_a													NoAmplification																	
15	43	nonmobile_blaADC	P3_S5_b													NoAmplification																	
15	44	nonmobile_blaADC	P4_S9_a													NoAmplification																	
15	45	nonmobile_blaADC	P4_S9_b													NoAmplification																	
15	46	nonmobile_blaADC	P8_S2_a													NoAmplification																	
15	47	nonmobile_blaADC	P8_S2_b													NoAmplification																	
15	48	vga(A)LC	B1_manure_a													NoAmplification																	
15	49	vga(A)LC	B1_manure_b													NoAmplification																	
15	50	vga(A)LC	B1_manure_c													NoAmplification																	
15	51	vga(A)LC	B2_manure_a													NoAmplification																	
15	52	vga(A)LC	B2_manure_b													NoAmplification																	
15	53	vga(A)LC	B2_manure_c													NoAmplification																	
15	54	vga(A)LC	P3_S5_a													NoAmplification																	
15	55	vga(A)LC	P3_S5_b													NoAmplification																	
15	56	vga(A)LC	P4_S9_a													NoAmplification																	
15	57	vga(A)LC	P4_S9_b													NoAmplification																	
15	58	vga(A)LC	P8_S2_a													NoAmplification																	
15	59	vga(A)LC	P8_S2_b													NoAmplification																	
15	60	Staphylococci	B1_manure_a													NoAmplification																	
15	61	Staphylococci	B1_manure_b													NoAmplification																	
15	62	Staphylococci	B1_manure_c													NoAmplification																	
